sea-zip-id,zip,fips,year
zip-2012-9884,31009,13175,2012
zip-2012-9885,31019,13175,2012
zip-2012-9886,31021,13175,2012
zip-2012-9887,31022,13175,2012
zip-2012-9888,31027,13175,2012
zip-2012-9889,31037,13175,2012
zip-2012-9890,31040,13175,2012
zip-2012-9891,31065,13175,2012
zip-2012-9892,31075,13175,2012
zip-2012-9893,31096,13175,2012
zip-2012-9894,31701,13177,2012
zip-2012-9895,31707,13177,2012
zip-2012-9896,31721,13177,2012
zip-2012-9897,31743,13177,2012
zip-2012-9898,31763,13177,2012
zip-2012-9899,31764,13177,2012
zip-2012-9900,31787,13177,2012
zip-2012-9901,31301,13179,2012
zip-2012-9902,31309,13179,2012
zip-2012-9903,31310,13179,2012
zip-2012-9904,31313,13179,2012
zip-2012-9905,31314,13179,2012
zip-2012-9906,31315,13179,2012
zip-2012-9907,31320,13179,2012
zip-2012-9908,31323,13179,2012
zip-2012-9909,31333,13179,2012
zip-2012-9910,30668,13181,2012
zip-2012-9911,30817,13181,2012
zip-2012-9912,31301,13183,2012
zip-2012-9913,31313,13183,2012
zip-2012-9914,31316,13183,2012
zip-2012-9915,31601,13185,2012
zip-2012-9916,31602,13185,2012
zip-2012-9917,31603,13185,2012
zip-2012-9918,31604,13185,2012
zip-2012-9919,31605,13185,2012
zip-2012-9920,31606,13185,2012
zip-2012-9921,31625,13185,2012
zip-2012-9922,31632,13185,2012
zip-2012-9923,31636,13185,2012
zip-2012-9924,31641,13185,2012
zip-2012-9925,31645,13185,2012
zip-2012-9926,31698,13185,2012
zip-2012-9927,31699,13185,2012
zip-2012-9928,30528,13187,2012
zip-2012-9929,30533,13187,2012
zip-2012-9930,30534,13187,2012
zip-2012-9931,30564,13187,2012
zip-2012-9932,30597,13187,2012
zip-2012-9933,30802,13189,2012
zip-2012-9934,30806,13189,2012
zip-2012-9935,30808,13189,2012
zip-2012-9936,30814,13189,2012
zip-2012-9937,30824,13189,2012
zip-2012-9938,31304,13191,2012
zip-2012-9939,31305,13191,2012
zip-2012-9940,31319,13191,2012
zip-2012-9941,31327,13191,2012
zip-2012-9942,31331,13191,2012
zip-2012-9943,31030,13193,2012
zip-2012-9944,31041,13193,2012
zip-2012-9945,31057,13193,2012
zip-2012-9946,31063,13193,2012
zip-2012-9947,31068,13193,2012
zip-2012-9948,31076,13193,2012
zip-2012-9949,31711,13193,2012
zip-2012-9950,30530,13195,2012
zip-2012-9951,30565,13195,2012
zip-2012-9952,30601,13195,2012
zip-2012-9953,30624,13195,2012
zip-2012-9954,30627,13195,2012
zip-2012-9955,30628,13195,2012
zip-2012-9956,30629,13195,2012
zip-2012-9957,30633,13195,2012
zip-2012-9958,30646,13195,2012
zip-2012-9959,30647,13195,2012
zip-2012-9960,30662,13195,2012
zip-2012-9961,31058,13197,2012
zip-2012-9962,31801,13197,2012
zip-2012-9963,31803,13197,2012
zip-2012-9964,30218,13199,2012
zip-2012-9965,30220,13199,2012
zip-2012-9966,30222,13199,2012
zip-2012-9967,30230,13199,2012
zip-2012-9968,30241,13199,2012
zip-2012-9969,30251,13199,2012
zip-2012-9970,30276,13199,2012
zip-2012-9971,30293,13199,2012
zip-2012-9972,31816,13199,2012
zip-2012-9973,31822,13199,2012
zip-2012-9974,31830,13199,2012
zip-2012-9975,39837,13201,2012
zip-2012-9976,39845,13201,2012
zip-2012-9977,31705,13205,2012
zip-2012-9978,31716,13205,2012
zip-2012-9979,31730,13205,2012
zip-2012-9980,31744,13205,2012
zip-2012-9981,31756,13205,2012
zip-2012-9982,31765,13205,2012
zip-2012-9983,31779,13205,2012
zip-2012-9984,31784,13205,2012
zip-2012-9985,30233,13207,2012
zip-2012-9986,31004,13207,2012
zip-2012-9987,31016,13207,2012
zip-2012-9988,31029,13207,2012
zip-2012-9989,31046,13207,2012
zip-2012-9990,31086,13207,2012
zip-2012-9991,31210,13207,2012
zip-2012-9992,31220,13207,2012
zip-2012-9993,30410,13209,2012
zip-2012-9994,30412,13209,2012
zip-2012-9995,30445,13209,2012
zip-2012-9996,30470,13209,2012
zip-2012-9997,30473,13209,2012
zip-2012-9998,30474,13209,2012
zip-2012-9999,30025,13211,2012
zip-2012-10000,30055,13211,2012
zip-2012-10001,30056,13211,2012
zip-2012-10002,30621,13211,2012
zip-2012-10003,30623,13211,2012
zip-2012-10004,30625,13211,2012
zip-2012-10005,30641,13211,2012
zip-2012-10006,30650,13211,2012
zip-2012-10007,30663,13211,2012
zip-2012-10008,30540,13213,2012
zip-2012-10009,30705,13213,2012
zip-2012-10010,30708,13213,2012
zip-2012-10011,30710,13213,2012
zip-2012-10012,30711,13213,2012
zip-2012-10013,30721,13213,2012
zip-2012-10014,30724,13213,2012
zip-2012-10015,30734,13213,2012
zip-2012-10016,30735,13213,2012
zip-2012-10017,30751,13213,2012
zip-2012-10018,31801,13215,2012
zip-2012-10019,31804,13215,2012
zip-2012-10020,31808,13215,2012
zip-2012-10021,31820,13215,2012
zip-2012-10022,31829,13215,2012
zip-2012-10023,31901,13215,2012
zip-2012-10024,31902,13215,2012
zip-2012-10025,31903,13215,2012
zip-2012-10026,31904,13215,2012
zip-2012-10027,31905,13215,2012
zip-2012-10028,31906,13215,2012
zip-2012-10029,31907,13215,2012
zip-2012-10030,31908,13215,2012
zip-2012-10031,31909,13215,2012
zip-2012-10032,31914,13215,2012
zip-2012-10033,31917,13215,2012
zip-2012-10034,31998,13215,2012
zip-2012-10035,31999,13215,2012
zip-2012-10036,30013,13217,2012
zip-2012-10037,30014,13217,2012
zip-2012-10038,30015,13217,2012
zip-2012-10039,30016,13217,2012
zip-2012-10040,30025,13217,2012
zip-2012-10041,30052,13217,2012
zip-2012-10042,30054,13217,2012
zip-2012-10043,30055,13217,2012
zip-2012-10044,30056,13217,2012
zip-2012-10045,30070,13217,2012
zip-2012-10046,30094,13217,2012
zip-2012-10047,30233,13217,2012
zip-2012-10048,31064,13217,2012
zip-2012-10049,30605,13219,2012
zip-2012-10050,30606,13219,2012
zip-2012-10051,30619,13219,2012
zip-2012-10052,30621,13219,2012
zip-2012-10053,30622,13219,2012
zip-2012-10054,30638,13219,2012
zip-2012-10055,30645,13219,2012
zip-2012-10056,30666,13219,2012
zip-2012-10057,30677,13219,2012
zip-2012-10058,30680,13219,2012
zip-2012-10059,30619,13221,2012
zip-2012-10060,30627,13221,2012
zip-2012-10061,30628,13221,2012
zip-2012-10062,30629,13221,2012
zip-2012-10063,30630,13221,2012
zip-2012-10064,30648,13221,2012
zip-2012-10065,30660,13221,2012
zip-2012-10066,30667,13221,2012
zip-2012-10067,30669,13221,2012
zip-2012-10068,30683,13221,2012
zip-2012-10069,30101,13223,2012
zip-2012-10070,30120,13223,2012
zip-2012-10071,30127,13223,2012
zip-2012-10072,30132,13223,2012
zip-2012-10073,30134,13223,2012
zip-2012-10074,30141,13223,2012
zip-2012-10075,30153,13223,2012
zip-2012-10076,30157,13223,2012
zip-2012-10077,30178,13223,2012
zip-2012-10078,30179,13223,2012
zip-2012-10079,30180,13223,2012
zip-2012-10080,31008,13225,2012
zip-2012-10081,31030,13225,2012
zip-2012-10082,31069,13225,2012
zip-2012-10083,30107,13227,2012
zip-2012-10084,30139,13227,2012
zip-2012-10085,30143,13227,2012
zip-2012-10086,30148,13227,2012
zip-2012-10087,30175,13227,2012
zip-2012-10088,30177,13227,2012
zip-2012-10089,30183,13227,2012
zip-2012-10090,30534,13227,2012
zip-2012-10091,30734,13227,2012
zip-2012-10092,31503,13229,2012
zip-2012-10093,31510,13229,2012
zip-2012-10094,31516,13229,2012
zip-2012-10095,31518,13229,2012
zip-2012-10096,31551,13229,2012
zip-2012-10097,31556,13229,2012
zip-2012-10098,31557,13229,2012
zip-2012-10099,30206,13231,2012
zip-2012-10100,30224,13231,2012
zip-2012-10101,30256,13231,2012
zip-2012-10102,30257,13231,2012
zip-2012-10103,30258,13231,2012
zip-2012-10104,30285,13231,2012
zip-2012-10105,30292,13231,2012
zip-2012-10106,30295,13231,2012
zip-2012-10107,30104,13233,2012
zip-2012-10108,30113,13233,2012
zip-2012-10109,30124,13233,2012
zip-2012-10110,30125,13233,2012
zip-2012-10111,30138,13233,2012
zip-2012-10112,30147,13233,2012
zip-2012-10113,30153,13233,2012
zip-2012-10114,30173,13233,2012
zip-2012-10115,30178,13233,2012
zip-2012-10116,31023,13235,2012
zip-2012-10117,31036,13235,2012
zip-2012-10118,31091,13235,2012
zip-2012-10119,30625,13237,2012
zip-2012-10120,30650,13237,2012
zip-2012-10121,31024,13237,2012
zip-2012-10122,31026,13237,2012
zip-2012-10123,31061,13237,2012
zip-2012-10124,39854,13239,2012
zip-2012-10125,39867,13239,2012
zip-2012-10126,30523,13241,2012
zip-2012-10127,30525,13241,2012
zip-2012-10128,30537,13241,2012
zip-2012-10129,30552,13241,2012
zip-2012-10130,30562,13241,2012
zip-2012-10131,30568,13241,2012
zip-2012-10132,30573,13241,2012
zip-2012-10133,30576,13241,2012
zip-2012-10134,30581,13241,2012
zip-2012-10135,39836,13243,2012
zip-2012-10136,39840,13243,2012
zip-2012-10137,39886,13243,2012
zip-2012-10138,30805,13245,2012
zip-2012-10139,30812,13245,2012
zip-2012-10140,30813,13245,2012
zip-2012-10141,30815,13245,2012
zip-2012-10142,30901,13245,2012
zip-2012-10143,30904,13245,2012
zip-2012-10144,30905,13245,2012
zip-2012-10145,30906,13245,2012
zip-2012-10146,30907,13245,2012
zip-2012-10147,30909,13245,2012
zip-2012-10148,30912,13245,2012
zip-2012-10149,30914,13245,2012
zip-2012-10150,30919,13245,2012
zip-2012-10151,30012,13247,2012
zip-2012-10152,30013,13247,2012
zip-2012-10153,30016,13247,2012
zip-2012-10154,30039,13247,2012
zip-2012-10155,30052,13247,2012
zip-2012-10156,30058,13247,2012
zip-2012-10157,30094,13247,2012
zip-2012-10158,30252,13247,2012
zip-2012-10159,30281,13247,2012
zip-2012-10160,30294,13247,2012
zip-2012-10161,31711,13249,2012
zip-2012-10162,31719,13249,2012
zip-2012-10163,31806,13249,2012
zip-2012-10164,30424,13251,2012
zip-2012-10165,30426,13251,2012
zip-2012-10166,30446,13251,2012
zip-2012-10167,30449,13251,2012
zip-2012-10168,30455,13251,2012
zip-2012-10169,30467,13251,2012
zip-2012-10170,39825,13253,2012
zip-2012-10171,39845,13253,2012
zip-2012-10172,39859,13253,2012
zip-2012-10173,30205,13255,2012
zip-2012-10174,30212,13255,2012
zip-2012-10175,30223,13255,2012
zip-2012-10176,30224,13255,2012
zip-2012-10177,30228,13255,2012
zip-2012-10178,30248,13255,2012
zip-2012-10179,30266,13255,2012
zip-2012-10180,30284,13255,2012
zip-2012-10181,30292,13255,2012
zip-2012-10182,30511,13257,2012
zip-2012-10183,30538,13257,2012
zip-2012-10184,30557,13257,2012
zip-2012-10185,30577,13257,2012
zip-2012-10186,30598,13257,2012
zip-2012-10187,31814,13259,2012
zip-2012-10188,31815,13259,2012
zip-2012-10189,31821,13259,2012
zip-2012-10190,31825,13259,2012
zip-2012-10191,31709,13261,2012
zip-2012-10192,31711,13261,2012
zip-2012-10193,31719,13261,2012
zip-2012-10194,31735,13261,2012
zip-2012-10195,31743,13261,2012
zip-2012-10196,31764,13261,2012
zip-2012-10197,31780,13261,2012
zip-2012-10198,31787,13261,2012
zip-2012-10199,31801,13263,2012
zip-2012-10200,31810,13263,2012
zip-2012-10201,31812,13263,2012
zip-2012-10202,31816,13263,2012
zip-2012-10203,31826,13263,2012
zip-2012-10204,31827,13263,2012
zip-2012-10205,31831,13263,2012
zip-2012-10206,31836,13263,2012
zip-2012-10207,30631,13265,2012
zip-2012-10208,30660,13265,2012
zip-2012-10209,30664,13265,2012
zip-2012-10210,30669,13265,2012
zip-2012-10211,30417,13267,2012
zip-2012-10212,30420,13267,2012
zip-2012-10213,30421,13267,2012
zip-2012-10214,30427,13267,2012
zip-2012-10215,30436,13267,2012
zip-2012-10216,30438,13267,2012
zip-2012-10217,30453,13267,2012
zip-2012-10218,30499,13267,2012
zip-2012-10219,31006,13269,2012
zip-2012-10220,31039,13269,2012
zip-2012-10221,31058,13269,2012
zip-2012-10222,31076,13269,2012
zip-2012-10223,31081,13269,2012
zip-2012-10224,31037,13271,2012
zip-2012-10225,31055,13271,2012
zip-2012-10226,31060,13271,2012
zip-2012-10227,31083,13271,2012
zip-2012-10228,31544,13271,2012
zip-2012-10229,31549,13271,2012
zip-2012-10230,31721,13273,2012
zip-2012-10231,39826,13273,2012
zip-2012-10232,39842,13273,2012
zip-2012-10233,39877,13273,2012
zip-2012-10234,39885,13273,2012
zip-2012-10235,39886,13273,2012
zip-2012-10236,31626,13275,2012
zip-2012-10237,31720,13275,2012
zip-2012-10238,31738,13275,2012
zip-2012-10239,31757,13275,2012
zip-2012-10240,31765,13275,2012
zip-2012-10241,31773,13275,2012
zip-2012-10242,31778,13275,2012
zip-2012-10243,31779,13275,2012
zip-2012-10244,31792,13275,2012
zip-2012-10245,31799,13275,2012
zip-2012-10246,31637,13277,2012
zip-2012-10247,31714,13277,2012
zip-2012-10248,31727,13277,2012
zip-2012-10249,31733,13277,2012
zip-2012-10250,31749,13277,2012
zip-2012-10251,31775,13277,2012
zip-2012-10252,31790,13277,2012
zip-2012-10253,31793,13277,2012
zip-2012-10254,31794,13277,2012
zip-2012-10255,31795,13277,2012
zip-2012-10256,30436,13279,2012
zip-2012-10257,30473,13279,2012
zip-2012-10258,30474,13279,2012
zip-2012-10259,30512,13281,2012
zip-2012-10260,30525,13281,2012
zip-2012-10261,30546,13281,2012
zip-2012-10262,30582,13281,2012
zip-2012-10263,30457,13283,2012
zip-2012-10264,30470,13283,2012
zip-2012-10265,31002,13283,2012
zip-2012-10266,30217,13285,2012
zip-2012-10267,30230,13285,2012
zip-2012-10268,30240,13285,2012
zip-2012-10269,30241,13285,2012
zip-2012-10270,31822,13285,2012
zip-2012-10271,31833,13285,2012
zip-2012-10272,31712,13287,2012
zip-2012-10273,31714,13287,2012
zip-2012-10274,31783,13287,2012
zip-2012-10275,31790,13287,2012
zip-2012-10276,31014,13289,2012
zip-2012-10277,31017,13289,2012
zip-2012-10278,31020,13289,2012
zip-2012-10279,31031,13289,2012
zip-2012-10280,31044,13289,2012
zip-2012-10281,31217,13289,2012
zip-2012-10282,30512,13291,2012
zip-2012-10283,30560,13291,2012
zip-2012-10284,30572,13291,2012
zip-2012-10285,30582,13291,2012
zip-2012-10286,30204,13293,2012
zip-2012-10287,30256,13293,2012
zip-2012-10288,30258,13293,2012
zip-2012-10289,30285,13293,2012
zip-2012-10290,30286,13293,2012
zip-2012-10291,31016,13293,2012
zip-2012-10292,31097,13293,2012
zip-2012-10293,30707,13295,2012
zip-2012-10294,30725,13295,2012
zip-2012-10295,30728,13295,2012
zip-2012-10296,30731,13295,2012
zip-2012-10297,30736,13295,2012
zip-2012-10298,30738,13295,2012
zip-2012-10299,30739,13295,2012
zip-2012-10300,30740,13295,2012
zip-2012-10301,30741,13295,2012
zip-2012-10302,30742,13295,2012
zip-2012-10303,30747,13295,2012
zip-2012-10304,30750,13295,2012
zip-2012-10305,30753,13295,2012
zip-2012-10306,30012,13297,2012
zip-2012-10307,30014,13297,2012
zip-2012-10308,30018,13297,2012
zip-2012-10309,30019,13297,2012
zip-2012-10310,30025,13297,2012
zip-2012-10311,30052,13297,2012
zip-2012-10312,30054,13297,2012
zip-2012-10313,30620,13297,2012
zip-2012-10314,30641,13297,2012
zip-2012-10315,30650,13297,2012
zip-2012-10316,30655,13297,2012
zip-2012-10317,30656,13297,2012
zip-2012-10318,31501,13299,2012
zip-2012-10319,31503,13299,2012
zip-2012-10320,31510,13299,2012
zip-2012-10321,31550,13299,2012
zip-2012-10322,31552,13299,2012
zip-2012-10323,31554,13299,2012
zip-2012-10324,31564,13299,2012
zip-2012-10325,30807,13301,2012
zip-2012-10326,30810,13301,2012
zip-2012-10327,30819,13301,2012
zip-2012-10328,30820,13301,2012
zip-2012-10329,30821,13301,2012
zip-2012-10330,30823,13301,2012
zip-2012-10331,30828,13301,2012
zip-2012-10332,31045,13301,2012
zip-2012-10333,30413,13303,2012
zip-2012-10334,30820,13303,2012
zip-2012-10335,31018,13303,2012
zip-2012-10336,31035,13303,2012
zip-2012-10337,31061,13303,2012
zip-2012-10338,31067,13303,2012
zip-2012-10339,31082,13303,2012
zip-2012-10340,31087,13303,2012
zip-2012-10341,31089,13303,2012
zip-2012-10342,31094,13303,2012
zip-2012-10343,31096,13303,2012
zip-2012-10344,31518,13305,2012
zip-2012-10345,31543,13305,2012
zip-2012-10346,31545,13305,2012
zip-2012-10347,31546,13305,2012
zip-2012-10348,31555,13305,2012
zip-2012-10349,31560,13305,2012
zip-2012-10350,31599,13305,2012
zip-2012-10351,31824,13307,2012
zip-2012-10352,31832,13307,2012
zip-2012-10353,30411,13309,2012
zip-2012-10354,30428,13309,2012
zip-2012-10355,30512,13311,2012
zip-2012-10356,30523,13311,2012
zip-2012-10357,30527,13311,2012
zip-2012-10358,30528,13311,2012
zip-2012-10359,30533,13311,2012
zip-2012-10360,30545,13311,2012
zip-2012-10361,30564,13311,2012
zip-2012-10362,30571,13311,2012
zip-2012-10363,30710,13313,2012
zip-2012-10364,30719,13313,2012
zip-2012-10365,30720,13313,2012
zip-2012-10366,30721,13313,2012
zip-2012-10367,30735,13313,2012
zip-2012-10368,30736,13313,2012
zip-2012-10369,30740,13313,2012
zip-2012-10370,30755,13313,2012
zip-2012-10371,30756,13313,2012
zip-2012-10372,31001,13315,2012
zip-2012-10373,31015,13315,2012
zip-2012-10374,31071,13315,2012
zip-2012-10375,31072,13315,2012
zip-2012-10376,31079,13315,2012
zip-2012-10377,31084,13315,2012
zip-2012-10378,31092,13315,2012
zip-2012-10379,31714,13315,2012
zip-2012-10380,30631,13317,2012
zip-2012-10381,30660,13317,2012
zip-2012-10382,30668,13317,2012
zip-2012-10383,30673,13317,2012
zip-2012-10384,31003,13319,2012
zip-2012-10385,31017,13319,2012
zip-2012-10386,31021,13319,2012
zip-2012-10387,31031,13319,2012
zip-2012-10388,31042,13319,2012
zip-2012-10389,31044,13319,2012
zip-2012-10390,31054,13319,2012
zip-2012-10391,31061,13319,2012
zip-2012-10392,31090,13319,2012
zip-2012-10393,31705,13321,2012
zip-2012-10394,31712,13321,2012
zip-2012-10395,31714,13321,2012
zip-2012-10396,31744,13321,2012
zip-2012-10397,31768,13321,2012
zip-2012-10398,31772,13321,2012
zip-2012-10399,31775,13321,2012
zip-2012-10400,31781,13321,2012
zip-2012-10401,31789,13321,2012
zip-2012-10402,31791,13321,2012
zip-2012-10403,31795,13321,2012
zip-2012-10404,31796,13321,2012
zip-2011-10405,31513,13001,2011
zip-2011-10406,31518,13001,2011
zip-2011-10407,31539,13001,2011
zip-2011-10408,31555,13001,2011
zip-2011-10409,31563,13001,2011
zip-2011-10410,31554,13003,2011
zip-2011-10411,31624,13003,2011
zip-2011-10412,31642,13003,2011
zip-2011-10413,31650,13003,2011
zip-2011-10414,31510,13005,2011
zip-2011-10415,31551,13005,2011
zip-2011-10416,31554,13005,2011
zip-2011-10417,31721,13007,2011
zip-2011-10418,39870,13007,2011
zip-2011-10419,31031,13009,2011
zip-2011-10420,31033,13009,2011
zip-2011-10421,31034,13009,2011
zip-2011-10422,31061,13009,2011
zip-2011-10423,31062,13009,2011
zip-2011-10424,31082,13009,2011
zip-2011-10425,31087,13009,2011
zip-2011-10426,30510,13011,2011
zip-2011-10427,30511,13011,2011
zip-2011-10428,30521,13011,2011
zip-2011-10429,30529,13011,2011
zip-2011-10430,30530,13011,2011
zip-2011-10431,30543,13011,2011
zip-2011-10432,30547,13011,2011
zip-2011-10433,30554,13011,2011
zip-2011-10434,30558,13011,2011
zip-2011-10435,30577,13011,2011
zip-2011-10436,30011,13013,2011
zip-2011-10437,30517,13013,2011
zip-2011-10438,30548,13013,2011
zip-2011-10439,30620,13013,2011
zip-2011-10440,30622,13013,2011
zip-2011-10441,30656,13013,2011
zip-2011-10442,30666,13013,2011
zip-2011-10443,30680,13013,2011
zip-2011-10444,30101,13015,2011
zip-2011-10445,30102,13015,2011
zip-2011-10446,30103,13015,2011
zip-2011-10447,30104,13015,2011
zip-2011-10448,30120,13015,2011
zip-2011-10449,30121,13015,2011
zip-2011-10450,30123,13015,2011
zip-2011-10451,30137,13015,2011
zip-2011-10452,30139,13015,2011
zip-2011-10453,30145,13015,2011
zip-2011-10454,30161,13015,2011
zip-2011-10455,30171,13015,2011
zip-2011-10456,30178,13015,2011
zip-2011-10457,30183,13015,2011
zip-2011-10458,30184,13015,2011
zip-2011-10459,31079,13017,2011
zip-2011-10460,31750,13017,2011
zip-2011-10461,31783,13017,2011
zip-2011-10462,31798,13017,2011
zip-2011-10463,31622,13019,2011
zip-2011-10464,31639,13019,2011
zip-2011-10465,31645,13019,2011
zip-2011-10466,31749,13019,2011
zip-2011-10467,31794,13019,2011
zip-2011-10468,31020,13021,2011
zip-2011-10469,31052,13021,2011
zip-2011-10470,31066,13021,2011
zip-2011-10471,31201,13021,2011
zip-2011-10472,31204,13021,2011
zip-2011-10473,31206,13021,2011
zip-2011-10474,31207,13021,2011
zip-2011-10475,31208,13021,2011
zip-2011-10476,31210,13021,2011
zip-2011-10477,31211,13021,2011
zip-2011-10478,31213,13021,2011
zip-2011-10479,31216,13021,2011
zip-2011-10480,31217,13021,2011
zip-2011-10481,31220,13021,2011
zip-2011-10482,31221,13021,2011
zip-2011-10483,31295,13021,2011
zip-2011-10484,31297,13021,2011
zip-2011-10485,31014,13023,2011
zip-2011-10486,31036,13023,2011
zip-2011-10487,31065,13023,2011
zip-2011-10488,31503,13025,2011
zip-2011-10489,31542,13025,2011
zip-2011-10490,31543,13025,2011
zip-2011-10491,31553,13025,2011
zip-2011-10492,31557,13025,2011
zip-2011-10493,31566,13025,2011
zip-2011-10494,31602,13027,2011
zip-2011-10495,31625,13027,2011
zip-2011-10496,31626,13027,2011
zip-2011-10497,31629,13027,2011
zip-2011-10498,31638,13027,2011
zip-2011-10499,31643,13027,2011
zip-2011-10500,31778,13027,2011
zip-2011-10501,31308,13029,2011
zip-2011-10502,31321,13029,2011
zip-2011-10503,31324,13029,2011
zip-2011-10504,30415,13031,2011
zip-2011-10505,30425,13031,2011
zip-2011-10506,30439,13031,2011
zip-2011-10507,30450,13031,2011
zip-2011-10508,30452,13031,2011
zip-2011-10509,30455,13031,2011
zip-2011-10510,30458,13031,2011
zip-2011-10511,30460,13031,2011
zip-2011-10512,30461,13031,2011
zip-2011-10513,30471,13031,2011
zip-2011-10514,31308,13031,2011
zip-2011-10515,31321,13031,2011
zip-2011-10516,30426,13033,2011
zip-2011-10517,30434,13033,2011
zip-2011-10518,30441,13033,2011
zip-2011-10519,30442,13033,2011
zip-2011-10520,30456,13033,2011
zip-2011-10521,30805,13033,2011
zip-2011-10522,30815,13033,2011
zip-2011-10523,30816,13033,2011
zip-2011-10524,30830,13033,2011
zip-2011-10525,30216,13035,2011
zip-2011-10526,30223,13035,2011
zip-2011-10527,30233,13035,2011
zip-2011-10528,30234,13035,2011
zip-2011-10529,30248,13035,2011
zip-2011-10530,31029,13035,2011
zip-2011-10531,39813,13037,2011
zip-2011-10532,39846,13037,2011
zip-2011-10533,39862,13037,2011
zip-2011-10534,39866,13037,2011
zip-2011-10535,31537,13039,2011
zip-2011-10536,31547,13039,2011
zip-2011-10537,31548,13039,2011
zip-2011-10538,31558,13039,2011
zip-2011-10539,31565,13039,2011
zip-2011-10540,31566,13039,2011
zip-2011-10541,31568,13039,2011
zip-2011-10542,31569,13039,2011
zip-2011-10543,30439,13043,2011
zip-2011-10544,30451,13043,2011
zip-2011-10545,30452,13043,2011
zip-2011-10546,30471,13043,2011
zip-2011-10547,30108,13045,2011
zip-2011-10548,30109,13045,2011
zip-2011-10549,30110,13045,2011
zip-2011-10550,30116,13045,2011
zip-2011-10551,30117,13045,2011
zip-2011-10552,30118,13045,2011
zip-2011-10553,30119,13045,2011
zip-2011-10554,30150,13045,2011
zip-2011-10555,30170,13045,2011
zip-2011-10556,30179,13045,2011
zip-2011-10557,30180,13045,2011
zip-2011-10558,30182,13045,2011
zip-2011-10559,30185,13045,2011
zip-2011-10560,30187,13045,2011
zip-2011-10561,30707,13047,2011
zip-2011-10562,30710,13047,2011
zip-2011-10563,30726,13047,2011
zip-2011-10564,30736,13047,2011
zip-2011-10565,30739,13047,2011
zip-2011-10566,30741,13047,2011
zip-2011-10567,30742,13047,2011
zip-2011-10568,30755,13047,2011
zip-2011-10569,31537,13049,2011
zip-2011-10570,31562,13049,2011
zip-2011-10571,31302,13051,2011
zip-2011-10572,31322,13051,2011
zip-2011-10573,31328,13051,2011
zip-2011-10574,31401,13051,2011
zip-2011-10575,31404,13051,2011
zip-2011-10576,31405,13051,2011
zip-2011-10577,31406,13051,2011
zip-2011-10578,31407,13051,2011
zip-2011-10579,31408,13051,2011
zip-2011-10580,31409,13051,2011
zip-2011-10581,31410,13051,2011
zip-2011-10582,31411,13051,2011
zip-2011-10583,31415,13051,2011
zip-2011-10584,31419,13051,2011
zip-2011-10585,31421,13051,2011
zip-2011-10586,31801,13053,2011
zip-2011-10587,31805,13053,2011
zip-2011-10588,31905,13053,2011
zip-2011-10589,30105,13055,2011
zip-2011-10590,30730,13055,2011
zip-2011-10591,30731,13055,2011
zip-2011-10592,30747,13055,2011
zip-2011-10593,30753,13055,2011
zip-2011-10594,30004,13057,2011
zip-2011-10595,30028,13057,2011
zip-2011-10596,30040,13057,2011
zip-2011-10597,30066,13057,2011
zip-2011-10598,30075,13057,2011
zip-2011-10599,30101,13057,2011
zip-2011-10600,30102,13057,2011
zip-2011-10601,30107,13057,2011
zip-2011-10602,30114,13057,2011
zip-2011-10603,30115,13057,2011
zip-2011-10604,30142,13057,2011
zip-2011-10605,30143,13057,2011
zip-2011-10606,30146,13057,2011
zip-2011-10607,30151,13057,2011
zip-2011-10608,30171,13057,2011
zip-2011-10609,30183,13057,2011
zip-2011-10610,30184,13057,2011
zip-2011-10611,30188,13057,2011
zip-2011-10612,30189,13057,2011
zip-2011-10613,30534,13057,2011
zip-2011-10614,30601,13059,2011
zip-2011-10615,30602,13059,2011
zip-2011-10616,30605,13059,2011
zip-2011-10617,30606,13059,2011
zip-2011-10618,30607,13059,2011
zip-2011-10619,30608,13059,2011
zip-2011-10620,30609,13059,2011
zip-2011-10621,30612,13059,2011
zip-2011-10622,30619,13059,2011
zip-2011-10623,30622,13059,2011
zip-2011-10624,30646,13059,2011
zip-2011-10625,30683,13059,2011
zip-2011-10626,39824,13061,2011
zip-2011-10627,39851,13061,2011
zip-2011-10628,30215,13063,2011
zip-2011-10629,30228,13063,2011
zip-2011-10630,30236,13063,2011
zip-2011-10631,30238,13063,2011
zip-2011-10632,30260,13063,2011
zip-2011-10633,30273,13063,2011
zip-2011-10634,30274,13063,2011
zip-2011-10635,30281,13063,2011
zip-2011-10636,30288,13063,2011
zip-2011-10637,30294,13063,2011
zip-2011-10638,30296,13063,2011
zip-2011-10639,30297,13063,2011
zip-2011-10640,30320,13063,2011
zip-2011-10641,30337,13063,2011
zip-2011-10642,30349,13063,2011
zip-2011-10643,30354,13063,2011
zip-2011-10644,31623,13065,2011
zip-2011-10645,31630,13065,2011
zip-2011-10646,31631,13065,2011
zip-2011-10647,31634,13065,2011
zip-2011-10648,30008,13067,2011
zip-2011-10649,30060,13067,2011
zip-2011-10650,30062,13067,2011
zip-2011-10651,30064,13067,2011
zip-2011-10652,30066,13067,2011
zip-2011-10653,30067,13067,2011
zip-2011-10654,30068,13067,2011
zip-2011-10655,30069,13067,2011
zip-2011-10656,30075,13067,2011
zip-2011-10657,30080,13067,2011
zip-2011-10658,30082,13067,2011
zip-2011-10659,30090,13067,2011
